prospect_stage,source,mx_lead_substage,mx_lender_disbursal_date,mx_risk_category,mx_final_loan_amount,mx_current_address_zip,Perm Address State,Curr Address State
Disbursed,,Disbursed,28-03-2026,Low,79000.0,208020,Uttar Pradesh,Uttar Pradesh
Disbursed,tp_form,Disbursed,12-03-2026,Very High,162000.0,629402,Rajasthan,Tamil Nadu
Disbursed,,Disbursed,06-02-2026,Medium,135000.0,480105,Madhya Pradesh,Madhya Pradesh
Disbursed,tp_form,Disbursed,11-03-2026,Low,67000.0,721159,West Bengal,West Bengal
Disbursed,,Disbursed,06-02-2026,High,53000.0,570005,Karnataka,Karnataka
Disbursed,,Disbursed,21-03-2026,Medium,87000.0,277205,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,04-03-2026,Low,107000.0,396126,Gujarat,Gujarat
Disbursed,,Disbursed,15-02-2026,Low,113000.0,508112,Telangana,Telangana
Disbursed,,Disbursed,03-01-2026,Low,29000.0,394651,Gujarat,Gujarat
Disbursed,,Disbursed,22-03-2026,High,179000.0,243725,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,12-03-2026,Low,81000.0,731302,West Bengal,West Bengal
Disbursed,,Disbursed,12-02-2026,Low,94000.0,251201,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,17-04-2026,Medium,111000.0,600023,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,17-04-2026,Very High,239000.0,506329,Telangana,Telangana
Disbursed,,Disbursed,21-02-2026,Medium,41000.0,321404,Madhya Pradesh,Rajasthan
Disbursed,,Disbursed,22-01-2026,Low,99000.0,388180,Gujarat,Gujarat
Disbursed,,Disbursed,18-03-2026,High,130000.0,388450,Gujarat,Gujarat
Disbursed,,Disbursed,04-03-2026,Medium,84000.0,331029,Rajasthan,Rajasthan
Disbursed,,Disbursed,24-04-2026,Medium,112000.0,577002,Odisha,Karnataka
Disbursed,,Disbursed,25-04-2026,High,104000.0,585353,Bihar,Karnataka
Disbursed,,Disbursed,05-03-2026,High,175000.0,700001,West Bengal,West Bengal
Disbursed,,Disbursed,10-01-2026,Low,94000.0,444304,Maharashtra,Maharashtra
Disbursed,,Disbursed,17-03-2026,High,162000.0,431704,Maharashtra,Maharashtra
Disbursed,,Disbursed,27-01-2026,Medium,80000.0,332601,Rajasthan,Rajasthan
Disbursed,,Disbursed,26-03-2026,High,131000.0,384412,Gujarat,Gujarat
Disbursed,,Disbursed,03-04-2026,Medium,110000.0,110035,Bihar,Delhi
Disbursed,,Disbursed,09-03-2026,Medium,131000.0,391120,Gujarat,Gujarat
Disbursed,,Disbursed,26-03-2026,Low,76000.0,400064,Maharashtra,Maharashtra
Disbursed,,Disbursed,20-03-2026,Low,49000.0,591302,Karnataka,Karnataka
Disbursed,,Disbursed,05-02-2026,Low,36000.0,635101,Madhya Pradesh,Tamil Nadu
Disbursed,,Disbursed,19-01-2026,Medium,149000.0,413114,Maharashtra,Maharashtra
Disbursed,,Disbursed,07-03-2026,High,109000.0,503246,Telangana,Telangana
Disbursed,,Disbursed,23-01-2026,High,156000.0,442401,Bihar,Maharashtra
Disbursed,tp_form,Disbursed,06-02-2026,Very High,89000.0,509235,Telangana,Telangana
Disbursed,,Disbursed,10-04-2026,High,62000.0,361345,Gujarat,Gujarat
Disbursed,,Disbursed,02-03-2026,Low,110000.0,480223,Bihar,Madhya Pradesh
Disbursed,,Disbursed,21-03-2026,Very High,180000.0,221001,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,07-02-2026,Medium,148000.0,416615,Rajasthan,Maharashtra
Disbursed,,Disbursed,10-04-2026,Medium,128000.0,571604,Karnataka,Karnataka
Disbursed,,Disbursed,05-03-2026,High,165000.0,110195,Delhi,Delhi
Disbursed,,Disbursed,08-01-2026,Low,48000.0,110019,Delhi,Delhi
Disbursed,,Disbursed,12-01-2026,Medium,80000.0,505460,Telangana,Telangana
Disbursed,,Disbursed,22-02-2026,Low,60000.0,110068,Delhi,Delhi
Disbursed,,Disbursed,20-01-2026,Low,86000.0,614205,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,21-02-2026,Medium,108000.0,505304,Bihar,Telangana
Disbursed,tp_form,Disbursed,22-01-2026,Very High,57000.0,314403,Uttar Pradesh,Rajasthan
Disbursed,,Disbursed,10-04-2026,High,86000.0,583284,Karnataka,Karnataka
Disbursed,,Disbursed,15-04-2026,Low,87000.0,700043,Uttar Pradesh,West Bengal
Disbursed,,Disbursed,03-04-2026,Low,98000.0,480105,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,18-02-2026,Low,53000.0,570033,Karnataka,Karnataka
Disbursed,,Disbursed,18-04-2026,Low,40000.0,212104,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,15-02-2026,Medium,112000.0,382421,Odisha,Gujarat
Disbursed,,Disbursed,01-03-2026,Medium,93000.0,360550,Gujarat,Gujarat
Disbursed,,Disbursed,17-01-2026,Low,51000.0,444311,Maharashtra,Maharashtra
Disbursed,,Disbursed,17-03-2026,High,108000.0,731125,Rajasthan,West Bengal
Disbursed,,Disbursed,09-02-2026,Low,109000.0,328029,Rajasthan,Rajasthan
Disbursed,,Disbursed,05-04-2026,Medium,103000.0,325201,Rajasthan,Rajasthan
Disbursed,,Disbursed,10-03-2026,Low,110000.0,210120,Uttar Pradesh,Uttar Pradesh
Disbursed,tp_form,Disbursed,13-03-2026,Low,57000.0,312204,Rajasthan,Rajasthan
Disbursed,,Disbursed,13-03-2026,Low,119000.0,400024,Bihar,Maharashtra
Disbursed,,Disbursed,31-03-2026,Very High,73000.0,365650,Gujarat,Gujarat
Disbursed,,Disbursed,04-03-2026,Low,77000.0,507318,Telangana,Telangana
Disbursed,,Disbursed,16-02-2026,Medium,165000.0,630405,Uttar Pradesh,Tamil Nadu
Disbursed,,Disbursed,08-04-2026,Low,43000.0,626132,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,05-02-2026,Medium,146000.0,400186,Maharashtra,Maharashtra
Disbursed,,Disbursed,21-04-2026,Low,40000.0,110001,Delhi,Delhi
Disbursed,tp_form,Disbursed,03-03-2026,Low,55000.0,614622,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,31-01-2026,Low,91000.0,501506,Odisha,Telangana
Disbursed,,Disbursed,28-02-2026,Medium,108000.0,451225,Rajasthan,Madhya Pradesh
Disbursed,,Disbursed,09-03-2026,Low,28000.0,606907,Madhya Pradesh,Tamil Nadu
Disbursed,,Disbursed,11-04-2026,Low,114000.0,331803,Madhya Pradesh,Rajasthan
Disbursed,,Disbursed,13-04-2026,Low,36000.0,110097,Delhi,Delhi
Disbursed,,Disbursed,14-02-2026,High,156000.0,313904,Rajasthan,Rajasthan
Disbursed,,Disbursed,27-03-2026,Medium,111000.0,480557,Bihar,Madhya Pradesh
Disbursed,,Disbursed,13-03-2026,High,137000.0,574197,Odisha,Karnataka
Disbursed,tp_form,Disbursed,02-02-2026,Low,100000.0,394107,Odisha,Gujarat
Disbursed,,Disbursed,06-02-2026,Low,103000.0,233221,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,22-03-2026,Medium,136000.0,732201,Bihar,West Bengal
Disbursed,,Disbursed,05-02-2026,Medium,65000.0,485334,Madhya Pradesh,Madhya Pradesh
Disbursed,tp_form,Disbursed,05-04-2026,High,139000.0,415505,Maharashtra,Maharashtra
Disbursed,,Disbursed,07-02-2026,Low,63000.0,700138,West Bengal,West Bengal
Disbursed,,Disbursed,08-04-2026,Medium,121000.0,425108,Maharashtra,Maharashtra
Disbursed,,Disbursed,05-04-2026,Low,75000.0,229801,Madhya Pradesh,Uttar Pradesh
Disbursed,,Disbursed,16-02-2026,High,58000.0,601203,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,10-01-2026,Very High,136000.0,470001,Rajasthan,Madhya Pradesh
Disbursed,,Disbursed,23-01-2026,Medium,102000.0,571476,Karnataka,Karnataka
Disbursed,,Disbursed,23-01-2026,Very High,109000.0,613008,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,15-02-2026,Low,82000.0,700032,Odisha,West Bengal
Disbursed,,Disbursed,05-03-2026,Low,115000.0,110009,Delhi,Delhi
Disbursed,,Disbursed,08-01-2026,Low,65000.0,341533,Rajasthan,Rajasthan
Disbursed,,Disbursed,03-01-2026,Low,62000.0,464331,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,17-01-2026,Medium,45000.0,508258,Madhya Pradesh,Telangana
Disbursed,tp_form,Disbursed,05-01-2026,Low,72000.0,602026,Madhya Pradesh,Tamil Nadu
Disbursed,,Disbursed,31-01-2026,High,98000.0,734006,West Bengal,West Bengal
Disbursed,,Disbursed,13-04-2026,Very High,99000.0,504208,Telangana,Telangana
Disbursed,,Disbursed,16-02-2026,Medium,107000.0,571435,Karnataka,Karnataka
Disbursed,,Disbursed,23-01-2026,Low,32000.0,333504,Rajasthan,Rajasthan
Disbursed,,Disbursed,20-04-2026,Medium,62000.0,560061,Karnataka,Karnataka
Disbursed,,Disbursed,26-03-2026,Low,38000.0,607106,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,12-01-2026,Medium,64000.0,400702,Madhya Pradesh,Maharashtra
Disbursed,tp_form,Disbursed,11-04-2026,Low,30000.0,603210,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,21-01-2026,Medium,156000.0,262726,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,13-04-2026,Medium,79000.0,600031,Tamil Nadu,Tamil Nadu
Disbursed,tp_form,Disbursed,19-03-2026,Medium,66000.0,380049,Rajasthan,Gujarat
Disbursed,tp_form,Disbursed,19-02-2026,High,191000.0,342003,Rajasthan,Rajasthan
Disbursed,,Disbursed,21-01-2026,Very High,228000.0,322238,Rajasthan,Rajasthan
Disbursed,,Disbursed,24-02-2026,Medium,163000.0,110093,Delhi,Delhi
Disbursed,,Disbursed,31-03-2026,Medium,54000.0,328029,Rajasthan,Rajasthan
Disbursed,,Disbursed,05-02-2026,Medium,120000.0,574240,Karnataka,Karnataka
Disbursed,,Disbursed,07-04-2026,Very High,196000.0,209727,Bihar,Uttar Pradesh
Disbursed,,Disbursed,19-01-2026,Medium,92000.0,331029,Rajasthan,Rajasthan
Disbursed,,Disbursed,11-01-2026,Medium,85000.0,743375,West Bengal,West Bengal
Disbursed,,Disbursed,07-04-2026,Low,88000.0,326501,Rajasthan,Rajasthan
Disbursed,,Disbursed,06-01-2026,High,79000.0,505307,Madhya Pradesh,Telangana
Disbursed,,Disbursed,24-01-2026,Low,110000.0,209859,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,10-02-2026,High,143000.0,571475,Uttar Pradesh,Karnataka
Disbursed,,Disbursed,03-02-2026,Low,60000.0,391160,Madhya Pradesh,Gujarat
Disbursed,,Disbursed,09-03-2026,Medium,91000.0,591215,Karnataka,Karnataka
Disbursed,,Disbursed,15-02-2026,Low,95000.0,380052,Gujarat,Gujarat
Disbursed,,Disbursed,27-02-2026,Medium,78000.0,110049,Delhi,Delhi
Disbursed,,Disbursed,03-02-2026,Medium,136000.0,721506,Rajasthan,West Bengal
Disbursed,tp_form,Disbursed,09-04-2026,Medium,120000.0,611110,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,21-02-2026,Low,43000.0,110072,Delhi,Delhi
Disbursed,tp_form,Disbursed,30-03-2026,High,126000.0,504294,Telangana,Telangana
Disbursed,,Disbursed,13-04-2026,Medium,119000.0,743387,West Bengal,West Bengal
Disbursed,,Disbursed,14-01-2026,High,81000.0,110025,Delhi,Delhi
Disbursed,,Disbursed,28-03-2026,Medium,89000.0,444201,Maharashtra,Maharashtra
Disbursed,,Disbursed,19-03-2026,Low,38000.0,384412,Gujarat,Gujarat
Disbursed,tp_form,Disbursed,02-04-2026,High,108000.0,621205,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,14-01-2026,Medium,59000.0,606807,Bihar,Tamil Nadu
Disbursed,,Disbursed,22-04-2026,Medium,117000.0,603112,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,19-04-2026,Low,34000.0,314403,Rajasthan,Rajasthan
Disbursed,,Disbursed,14-03-2026,Low,47000.0,700102,West Bengal,West Bengal
Disbursed,tp_form,Disbursed,06-02-2026,Low,91000.0,333026,Rajasthan,Rajasthan
Disbursed,,Disbursed,03-03-2026,Low,118000.0,743405,Odisha,West Bengal
Disbursed,,Disbursed,11-02-2026,Low,33000.0,276403,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,01-04-2026,Low,100000.0,400005,Maharashtra,Maharashtra
Disbursed,tp_form,Disbursed,12-01-2026,High,86000.0,486331,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,04-03-2026,High,160000.0,110091,Madhya Pradesh,Delhi
Disbursed,,Disbursed,08-01-2026,Medium,90000.0,580002,Karnataka,Karnataka
Disbursed,,Disbursed,23-03-2026,High,81000.0,508245,Madhya Pradesh,Telangana
Disbursed,,Disbursed,04-03-2026,High,113000.0,487110,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,19-03-2026,Low,29000.0,410509,Maharashtra,Maharashtra
Disbursed,,Disbursed,01-03-2026,Medium,44000.0,712303,Odisha,West Bengal
Disbursed,,Disbursed,20-02-2026,Low,86000.0,110069,Delhi,Delhi
Disbursed,tp_form,Disbursed,27-04-2026,Medium,86000.0,585210,Karnataka,Karnataka
Disbursed,,Disbursed,17-04-2026,High,51000.0,394375,Bihar,Gujarat
Disbursed,,Disbursed,31-03-2026,High,65000.0,637018,Tamil Nadu,Tamil Nadu
Disbursed,tp_form,Disbursed,13-01-2026,High,189000.0,110092,Delhi,Delhi
Disbursed,tp_form,Disbursed,28-04-2026,Low,118000.0,445307,Maharashtra,Maharashtra
Disbursed,,Disbursed,03-04-2026,Medium,110000.0,560049,Karnataka,Karnataka
Disbursed,,Disbursed,08-03-2026,High,185000.0,431519,Maharashtra,Maharashtra
Disbursed,,Disbursed,09-02-2026,Low,119000.0,591316,Madhya Pradesh,Karnataka
Disbursed,,Disbursed,16-02-2026,High,130000.0,383110,Madhya Pradesh,Gujarat
Disbursed,,Disbursed,30-04-2026,High,185000.0,384255,Gujarat,Gujarat
Disbursed,,Disbursed,25-04-2026,Low,69000.0,332746,Rajasthan,Rajasthan
Disbursed,,Disbursed,20-04-2026,High,69000.0,401606,Maharashtra,Maharashtra
Disbursed,,Disbursed,05-02-2026,Low,31000.0,322242,Rajasthan,Rajasthan
Disbursed,,Disbursed,12-04-2026,High,58000.0,636301,Rajasthan,Tamil Nadu
Disbursed,,Disbursed,14-02-2026,Medium,44000.0,362710,Gujarat,Gujarat
Disbursed,,Disbursed,02-02-2026,Low,110000.0,229408,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,30-01-2026,Medium,69000.0,623409,Madhya Pradesh,Tamil Nadu
Disbursed,,Disbursed,19-04-2026,Low,69000.0,222109,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,30-03-2026,Low,42000.0,110078,Uttar Pradesh,Delhi
Disbursed,,Disbursed,24-02-2026,Low,100000.0,400005,Maharashtra,Maharashtra
Disbursed,,Disbursed,07-03-2026,Low,76000.0,509205,Telangana,Telangana
Disbursed,,Disbursed,06-01-2026,Low,113000.0,483001,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,28-04-2026,Medium,67000.0,272177,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,14-03-2026,High,161000.0,341319,Rajasthan,Rajasthan
Disbursed,,Disbursed,25-03-2026,Very High,188000.0,636301,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,02-04-2026,High,143000.0,575003,Karnataka,Karnataka
Disbursed,,Disbursed,02-02-2026,Low,121000.0,700066,West Bengal,West Bengal
Disbursed,,Disbursed,27-04-2026,Medium,146000.0,222109,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,15-04-2026,Medium,158000.0,506244,Telangana,Telangana
Disbursed,,Disbursed,06-03-2026,Low,46000.0,721657,West Bengal,West Bengal
Disbursed,,Disbursed,01-03-2026,Medium,60000.0,110081,Delhi,Delhi
Disbursed,,Disbursed,09-04-2026,Very High,200000.0,614622,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,17-01-2026,Low,96000.0,222109,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,24-02-2026,High,163000.0,243639,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,04-04-2026,Medium,120000.0,274203,Bihar,Uttar Pradesh
Disbursed,,Disbursed,23-02-2026,Medium,146000.0,635001,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,12-03-2026,Low,112000.0,481768,Uttar Pradesh,Madhya Pradesh
Disbursed,,Disbursed,03-04-2026,Very High,112000.0,605759,Rajasthan,Tamil Nadu
Disbursed,,Disbursed,10-04-2026,Medium,141000.0,311802,Rajasthan,Rajasthan
Disbursed,,Disbursed,08-02-2026,High,163000.0,721434,West Bengal,West Bengal
Disbursed,,Disbursed,18-04-2026,Medium,162000.0,627117,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,01-03-2026,Low,46000.0,462026,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,28-02-2026,High,57000.0,581237,Karnataka,Karnataka
Disbursed,tp_form,Disbursed,29-04-2026,Low,57000.0,401207,Odisha,Maharashtra
Disbursed,,Disbursed,15-02-2026,Medium,144000.0,576235,Rajasthan,Karnataka
Disbursed,,Disbursed,23-04-2026,Medium,52000.0,627415,Tamil Nadu,Tamil Nadu
Disbursed,tp_form,Disbursed,26-01-2026,Low,81000.0,735211,West Bengal,West Bengal
Disbursed,,Disbursed,26-02-2026,High,101000.0,743609,West Bengal,West Bengal
Disbursed,tp_form,Disbursed,25-03-2026,Low,103000.0,626138,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,20-04-2026,High,55000.0,451225,Uttar Pradesh,Madhya Pradesh
Disbursed,,Disbursed,07-04-2026,Low,70000.0,416615,Madhya Pradesh,Maharashtra
Disbursed,,Disbursed,22-02-2026,Low,55000.0,226020,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,21-04-2026,Low,87000.0,475002,Uttar Pradesh,Madhya Pradesh
Disbursed,,Disbursed,24-03-2026,High,109000.0,312204,Rajasthan,Rajasthan
Disbursed,,Disbursed,21-04-2026,Low,33000.0,383120,Gujarat,Gujarat
Disbursed,,Disbursed,24-01-2026,Very High,107000.0,500032,Telangana,Telangana
Disbursed,,Disbursed,27-03-2026,Low,48000.0,243202,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,26-01-2026,Medium,151000.0,384255,Gujarat,Gujarat
Disbursed,,Disbursed,09-01-2026,High,156000.0,110058,Delhi,Delhi
Disbursed,,Disbursed,18-03-2026,Medium,55000.0,230402,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,02-03-2026,High,99000.0,211005,Odisha,Uttar Pradesh
Disbursed,,Disbursed,17-03-2026,Medium,80000.0,271865,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,27-04-2026,Medium,80000.0,611110,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,14-02-2026,Low,114000.0,465337,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,03-01-2026,Medium,157000.0,416503,Rajasthan,Maharashtra
Disbursed,,Disbursed,27-02-2026,Low,99000.0,305927,Rajasthan,Rajasthan
Disbursed,,Disbursed,05-01-2026,Low,80000.0,390021,Gujarat,Gujarat
Disbursed,,Disbursed,17-01-2026,Medium,107000.0,743429,West Bengal,West Bengal
Disbursed,,Disbursed,14-03-2026,Medium,146000.0,743357,West Bengal,West Bengal
Disbursed,tp_form,Disbursed,06-04-2026,High,157000.0,392180,Gujarat,Gujarat
Disbursed,,Disbursed,18-03-2026,Medium,132000.0,613705,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,28-02-2026,High,101000.0,110031,Delhi,Delhi
Disbursed,,Disbursed,15-02-2026,Medium,65000.0,508256,Rajasthan,Telangana
Disbursed,tp_form,Disbursed,29-01-2026,Medium,100000.0,470221,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,27-03-2026,Low,60000.0,584120,Odisha,Karnataka
Disbursed,,Disbursed,22-03-2026,Medium,151000.0,110016,Rajasthan,Delhi
Disbursed,,Disbursed,12-03-2026,Low,82000.0,560015,Karnataka,Karnataka
Disbursed,tp_form,Disbursed,11-02-2026,Medium,96000.0,473335,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,16-03-2026,Low,93000.0,110069,Bihar,Delhi
Disbursed,,Disbursed,10-04-2026,High,88000.0,322241,Rajasthan,Rajasthan
Disbursed,,Disbursed,20-03-2026,Medium,130000.0,221508,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,25-02-2026,Low,100000.0,370655,Uttar Pradesh,Gujarat
Disbursed,,Disbursed,23-02-2026,Medium,116000.0,413603,Maharashtra,Maharashtra
Disbursed,,Disbursed,03-03-2026,Medium,57000.0,500032,Telangana,Telangana
Disbursed,,Disbursed,07-01-2026,Low,89000.0,209112,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,16-04-2026,High,160000.0,711110,West Bengal,West Bengal
Disbursed,,Disbursed,11-03-2026,Medium,119000.0,561213,Karnataka,Karnataka
Disbursed,,Disbursed,11-01-2026,Medium,110000.0,304024,Rajasthan,Rajasthan
Disbursed,,Disbursed,12-01-2026,Low,37000.0,464258,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,06-04-2026,Low,118000.0,465680,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,11-04-2026,Medium,88000.0,581347,Uttar Pradesh,Karnataka
Disbursed,,Disbursed,16-01-2026,Low,49000.0,722202,West Bengal,West Bengal
Disbursed,,Disbursed,15-02-2026,Low,89000.0,641109,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,14-04-2026,Medium,45000.0,110071,Odisha,Delhi
Disbursed,,Disbursed,07-03-2026,Very High,70000.0,503002,Rajasthan,Telangana
Disbursed,tp_form,Disbursed,01-03-2026,Low,109000.0,387550,Gujarat,Gujarat
Disbursed,,Disbursed,05-04-2026,High,162000.0,271902,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,16-04-2026,Low,111000.0,221001,Uttar Pradesh,Uttar Pradesh
Disbursed,tp_form,Disbursed,01-02-2026,High,122000.0,304801,Uttar Pradesh,Rajasthan
Disbursed,,Disbursed,01-04-2026,Low,101000.0,312619,Rajasthan,Rajasthan
Disbursed,,Disbursed,06-03-2026,Low,96000.0,431402,Maharashtra,Maharashtra
Disbursed,tp_form,Disbursed,16-04-2026,High,114000.0,723213,West Bengal,West Bengal
Disbursed,,Disbursed,24-02-2026,Low,95000.0,229404,Madhya Pradesh,Uttar Pradesh
Disbursed,,Disbursed,16-02-2026,Medium,83000.0,480442,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,22-02-2026,Low,32000.0,711109,West Bengal,West Bengal
Disbursed,,Disbursed,04-02-2026,Low,99000.0,110063,Delhi,Delhi
Disbursed,tp_form,Disbursed,07-04-2026,Low,90000.0,383245,Gujarat,Gujarat
Disbursed,,Disbursed,27-01-2026,Medium,104000.0,110077,Delhi,Delhi
Disbursed,tp_form,Disbursed,26-03-2026,Low,28000.0,303323,Rajasthan,Rajasthan
Disbursed,,Disbursed,28-01-2026,High,120000.0,401604,Maharashtra,Maharashtra
Disbursed,,Disbursed,22-03-2026,Low,48000.0,470669,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,14-04-2026,Low,36000.0,504310,Bihar,Telangana
Disbursed,tp_form,Disbursed,12-02-2026,Medium,115000.0,461881,Odisha,Madhya Pradesh
Disbursed,,Disbursed,02-01-2026,Medium,84000.0,574240,Bihar,Karnataka
Disbursed,,Disbursed,06-04-2026,Medium,94000.0,508112,Madhya Pradesh,Telangana
Disbursed,,Disbursed,29-03-2026,Low,101000.0,621651,Tamil Nadu,Tamil Nadu
Disbursed,,Disbursed,17-04-2026,Low,38000.0,110003,Delhi,Delhi
Disbursed,,Disbursed,04-03-2026,Low,98000.0,742113,Uttar Pradesh,West Bengal
Disbursed,,Disbursed,07-02-2026,High,162000.0,581145,Karnataka,Karnataka
Disbursed,,Disbursed,06-04-2026,Low,40000.0,585211,Karnataka,Karnataka
Disbursed,,Disbursed,20-03-2026,High,165000.0,711109,Madhya Pradesh,West Bengal
Disbursed,,Disbursed,23-04-2026,Medium,45000.0,721159,Madhya Pradesh,West Bengal
Disbursed,,Disbursed,18-03-2026,Medium,81000.0,700052,Uttar Pradesh,West Bengal
Disbursed,,Disbursed,25-01-2026,Low,58000.0,500073,Telangana,Telangana
Disbursed,,Disbursed,06-02-2026,Low,97000.0,464331,Rajasthan,Madhya Pradesh
Disbursed,tp_form,Disbursed,02-03-2026,Low,54000.0,416112,Maharashtra,Maharashtra
Disbursed,,Disbursed,27-02-2026,High,192000.0,700077,West Bengal,West Bengal
Disbursed,,Disbursed,10-03-2026,Medium,78000.0,251001,Odisha,Uttar Pradesh
Disbursed,,Disbursed,14-01-2026,Low,119000.0,508207,Telangana,Telangana
Disbursed,,Disbursed,02-03-2026,High,123000.0,247343,Bihar,Uttar Pradesh
Disbursed,,Disbursed,27-01-2026,Low,99000.0,305802,Rajasthan,Rajasthan
Disbursed,,Disbursed,11-02-2026,Low,79000.0,321404,Rajasthan,Rajasthan
Disbursed,,Disbursed,04-03-2026,High,151000.0,460666,Madhya Pradesh,Madhya Pradesh
Disbursed,,Disbursed,12-01-2026,Medium,100000.0,209863,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,01-02-2026,High,186000.0,500024,Bihar,Telangana
Disbursed,,Disbursed,18-01-2026,Medium,137000.0,425403,Maharashtra,Maharashtra
Disbursed,,Disbursed,21-01-2026,Medium,86000.0,712135,West Bengal,West Bengal
Disbursed,,Disbursed,21-04-2026,High,170000.0,416209,Odisha,Maharashtra
Disbursed,,Disbursed,04-03-2026,Low,63000.0,360002,Gujarat,Gujarat
Disbursed,,Disbursed,29-03-2026,High,50000.0,202142,Uttar Pradesh,Uttar Pradesh
Disbursed,,Disbursed,08-04-2026,Medium,153000.0,900056,Uttar Pradesh,Delhi
Disbursed,,Disbursed,05-02-2026,High,78000.0,444311,Uttar Pradesh,Maharashtra
Disbursed,,Disbursed,29-03-2026,Medium,103000.0,209727,Madhya Pradesh,Uttar Pradesh
Disbursed,,Disbursed,28-04-2026,Medium,155000.0,110057,Bihar,Delhi
Disbursed,,Disbursed,31-03-2026,Medium,88000.0,411014,Maharashtra,Maharashtra
Disbursed,,Disbursed,05-03-2026,Very High,144000.0,505129,Telangana,Telangana
Disbursed,,Disbursed,20-04-2026,Medium,103000.0,500064,Telangana,Telangana
Disbursed,,Disbursed,16-03-2026,Medium,150000.0,507202,Telangana,Telangana
Disbursed,,Disbursed,19-03-2026,Low,83000.0,574218,Karnataka,Karnataka
